serial,fsr,emg
6625,2591,2867
6626,2614,2853
6627,2636,2704
6628,2643,2766
6629,2675,2684
6630,2683,2766
6631,2690,2635
6632,2717,2669
6633,2722,2638
6634,2736,2669
6635,2749,2559
6636,2753,2591
6637,2762,2554
6638,2768,2559
6639,2778,2421
6640,2779,2447
6641,2789,2419
6642,2790,2462
6643,2777,2407
6644,2771,2443
6645,2770,2409
6646,2777,2454
6647,2768,2410
6648,2766,2502
6649,2765,2433
6650,2767,2522
6651,2749,2460
6652,2736,2466
6653,2721,2447
6654,2710,2467
6655,2700,2510
6656,2702,2483
6657,2704,2463
6658,2698,2465
6659,2701,2416
6660,2696,2391
6661,2687,2352
6662,2688,2402
6663,2672,2384
6664,2666,2306
6665,2661,2307
6666,2645,2337
6667,2629,2425
6668,2630,2405
6669,2637,2398
6670,2624,2423
6671,2633,2433
6672,2627,2452
6673,2637,2451
6674,2635,2448
6675,2640,2459
6676,2644,2469
6677,2643,2480
6678,2646,2557
6679,2641,2454
6680,2639,2381
6681,2635,2391
6682,2625,2398
6683,2640,2379
6684,2663,2289
6685,2679,2364
6686,2687,2361
6687,2686,2354
6688,2684,2301
6689,2675,2389
6690,2655,2484
6691,2641,2370
6692,2640,2353
6693,2653,2367
6694,2658,2302
6695,2663,2224
6696,2662,2178
6697,2660,2142
6698,2670,2097
6699,2673,2135
6700,2671,2143
6701,2674,2128
6702,2665,2068
6703,2656,2129
6704,2661,2059
6705,2663,2032
6706,2672,1974
6707,2675,1998
6708,2666,1983
6709,2624,2011
6710,2602,2007
6711,2543,2063
6712,2386,2069
6713,2224,2137
6714,2038,2129
6715,1792,2195
6716,1586,2190
6717,1355,2253
6718,1075,2267
6719,560,2287
6720,19,2288
6721,0,2320
6722,0,2227
6723,0,2203
6724,0,2119
6725,0,2079
6726,0,2054
6727,0,2066
6728,0,2023
6729,0,1997
6730,0,1975
6731,0,1975
6732,0,1987
6733,0,1983
6734,0,1945
6735,0,1964
6736,0,1973
6737,0,1973
6738,0,2032
6739,0,2110
6740,39,2162
6741,128,2224
6742,202,2239
6743,159,2274
6744,175,2313
6745,233,2285
6746,313,2352
6747,368,2335
6748,372,2378
6749,432,2323
6750,444,2351
6751,432,2315
6752,439,2337
6753,438,2289
6754,401,2341
6755,19,2321
6756,0,2363
6757,19,2303
6758,156,2352
6759,157,2315
6760,186,2352
6761,331,2297
6762,335,2337
6763,240,2275
6764,339,2321
6765,375,2258
6766,368,2325
6767,374,2275
6768,376,2313
6769,365,2253
6770,386,2299
6771,420,2244
6772,397,2320
6773,400,2303
6774,423,2320
6775,452,2282
6776,461,2282
6777,464,2291
6778,498,2306
6779,499,2277
6780,499,2295
6781,505,2257
6782,501,2298
6783,450,2258
6784,445,2313
6785,444,2278
6786,489,2327
6787,528,2287
6788,538,2319
6789,539,2330
6790,544,2355
6791,534,2349
6792,477,2371
6793,256,2356
6794,0,2363
6795,0,2317
6796,0,2295
6797,0,2298
6798,0,2251
6799,0,2235
6800,0,2231
6801,0,2217
6802,0,2246
6803,0,2258
6804,0,2269
6805,0,2281
6806,0,2253
6807,0,2275
6808,0,2269
6809,0,2289
6810,26,2298
6811,51,2346
6812,48,2339
6813,102,2367
6814,201,2346
6815,398,2371
6816,411,2342
6817,449,2369
6818,453,2345
6819,458,2387
6820,483,2362
6821,484,2368
6822,445,2334
6823,463,2368
6824,485,2347
6825,495,2400
6826,494,2342
6827,435,2384
6828,401,2340
6829,401,2359
6830,304,2321
6831,174,2356
6832,124,2315
6833,120,2383
6834,130,2342
6835,128,2381
6836,129,2325
6837,112,2387
6838,0,2352
6839,0,2379
6840,0,2328
6841,0,2382
6842,0,2299
6843,0,2303
6844,0,2277
6845,0,2307
6846,0,2241
6847,0,2259
6848,0,2219
6849,0,2248
6850,0,2204
6851,0,2239
6852,0,2183
6853,0,2246
6854,0,2224
6855,0,2246
6856,0,2266
6857,0,2297
6858,16,2297
6859,33,2353
6860,58,2338
6861,279,2383
6862,466,2383
6863,497,2386
6864,503,2416
6865,530,2437
6866,541,2417
6867,575,2410
6868,593,2407
6869,616,2415
6870,638,2416
6871,641,2406
6872,675,2407
6873,689,2400
6874,713,2416
6875,750,2410
6876,783,2390
6877,803,2389
6878,815,2426
6879,815,2411
6880,795,2414
6881,771,2389
6882,720,2419
6883,702,2380
6884,698,2429
6885,708,2379
6886,720,2407
6887,770,2371
6888,806,2393
6889,804,2383
6890,758,2402
6891,758,2361
6892,726,2410
6893,624,2367
6894,535,2422
6895,428,2370
6896,313,2423
6897,107,2391
6898,0,2444
6899,0,2368
6900,0,2364
6901,0,2275
6902,0,2283
6903,0,2203
6904,0,2223
6905,0,2176
6906,0,2221
6907,0,2173
6908,0,2170
6909,0,2166
6910,0,2213
6911,0,2167
6912,0,2241
6913,0,2183
6914,0,2230
6915,0,2221
6916,0,2280
6917,0,2278
6918,0,2337
6919,273,2352
6920,370,2362
6921,539,2369
6922,577,2413
6923,621,2405
6924,646,2426
6925,766,2388
6926,891,2405
6927,966,2373
6928,1003,2402
6929,995,2386
6930,962,2415
6931,927,2409
6932,859,2414
6933,840,2400
6934,816,2394
6935,847,2391
6936,826,2382
6937,767,2379
6938,758,2385
6939,773,2393
6940,800,2402
6941,779,2397
6942,687,2397
6943,625,2399
6944,622,2384
6945,647,2382
6946,675,2354
6947,694,2385
6948,620,2351
6949,640,2386
6950,647,2394
6951,635,2410
6952,640,2378
6953,636,2432
6954,634,2384
6955,619,2391
6956,608,2393
6957,560,2448
6958,339,2391
6959,171,2445
6960,52,2394
6961,0,2433
6962,0,2400
6963,0,2406
6964,0,2306
6965,0,2320
6966,0,2250
6967,0,2294
6968,0,2223
6969,0,2256
6970,0,2197
6971,0,2207
6972,0,2127
6973,0,2166
6974,0,2115
6975,0,2142
6976,0,2115
6977,0,2151
6978,0,2126
6979,0,2137
6980,0,2087
6981,0,2160
6982,0,2101
6983,0,2129
6984,0,2138
6985,0,2163
6986,0,2155
6987,0,2291
6988,107,2285
6989,275,2341
6990,355,2372
6991,442,2414
6992,505,2405
6993,590,2452
6994,688,2426
6995,656,2452
6996,717,2435
6997,741,2463
6998,765,2425
6999,794,2455
7000,804,2450
7001,848,2463
7002,864,2435
7003,901,2475
7004,973,2462
7005,1032,2469
7006,1073,2429
7007,1086,2394
7008,1111,2417
7009,1131,2419
7010,1138,2407
7011,1159,2404
7012,1189,2448
7013,1216,2416
7014,1216,2416
7015,1227,2401
7016,1264,2448
7017,1264,2410
7018,1254,2444
7019,1269,2418
7020,1269,2432
7021,1264,2389
7022,1264,2447
7023,1267,2419
7024,1283,2445
7025,1287,2427
7026,1283,2448
7027,1281,2432
7028,1279,2481
7029,1275,2433
7030,1283,2448
7031,1265,2415
7032,1263,2463
7033,1232,2406
7034,1225,2450
7035,1191,2406
7036,1189,2451
7037,1205,2408
7038,1043,2447
7039,991,2433
7040,998,2466
7041,982,2442
7042,884,2476
7043,1008,2427
7044,1047,2480
7045,1167,2421
7046,1267,2459
7047,1306,2411
7048,1296,2445
7049,1229,2413
7050,1131,2415
7051,1102,2396
7052,944,2449
7053,853,2396
7054,899,2432
7055,1063,2407
7056,1114,2465
7057,982,2441
7058,912,2466
7059,833,2426
7060,689,2465
7061,555,2442
7062,394,2461
7063,384,2455
7064,203,2485
7065,0,2483
7066,0,2477
7067,0,2448
7068,0,2480
7069,16,2512
7070,29,2487
7071,0,2480
7072,0,2495
7073,0,2490
7074,0,2449
7075,0,2461
7076,0,2465
7077,0,2473
7078,0,2457
7079,0,2480
7080,0,2487
7081,0,2517
7082,0,2474
7083,0,2480
7084,0,2448
7085,0,2509
7086,0,2480
7087,0,2519
7088,99,2507
7089,0,2517
7090,0,2467
7091,0,2496
7092,93,2437
7093,0,2512
7094,0,2465
7095,0,2498
7096,0,2457
7097,0,2497
7098,0,2452
7099,112,2456
7100,289,2437
7101,418,2499
7102,594,2451
7103,683,2512
7104,801,2464
7105,938,2512
7106,1006,2455
7107,1040,2458
7108,1054,2479
7109,1003,2471
7110,999,2423
7111,1014,2511
7112,1022,2446
7113,1037,2497
7114,1030,2459
7115,1039,2482
7116,1074,2423
7117,1083,2480
7118,1120,2426
7119,1169,2467
7120,1191,2437
7121,1200,2480
7122,1213,2433
7123,1234,2445
7124,1249,2396
7125,1267,2423
7126,1286,2416
7127,1296,2458
7128,1279,2426
7129,1280,2454
7130,1327,2437
7131,1329,2465
7132,1307,2421
7133,1310,2522
7134,1309,2478
7135,1311,2467
7136,1309,2448
7137,1313,2422
7138,1310,2416
7139,1311,2431
7140,1267,2415
7141,1220,2368
7142,1181,2442
7143,1143,2458
7144,1151,2414
7145,1154,2451
7146,1130,2523
7147,1139,2453
7148,1152,2459
7149,1135,2454
7150,1105,2461
7151,1102,2432
7152,1094,2461
7153,1102,2435
7154,1136,2441
7155,1145,2404
7156,1151,2445
7157,1174,2423
7158,1169,2463
7159,1195,2443
7160,1231,2441
7161,1312,2405
7162,1333,2416
7163,1339,2369
7164,1350,2423
7165,1353,2383
7166,1326,2457
7167,1303,2416
7168,1239,2455
7169,1146,2417
7170,1044,2498
7171,1041,2444
7172,992,2481
7173,976,2409
7174,975,2481
7175,963,2421
7176,955,2474
7177,947,2479
7178,994,2502
7179,1040,2425
7180,999,2517
7181,953,2471
7182,882,2499
7183,875,2469
7184,847,2486
7185,826,2447
7186,766,2508
7187,667,2432
7188,538,2473
7189,331,2414
7190,0,2448
7191,0,2378
7192,0,2389
7193,0,2263
7194,0,2218
7195,0,2148
7196,0,2139
7197,0,2098
7198,0,2128
7199,0,2063
7200,0,2069
7201,0,2026
7202,0,2038
7203,0,2047
7204,0,2077
7205,0,2039
7206,0,2046
7207,0,2032
7208,0,2075
7209,0,2069
7210,47,2114
7211,49,2127
7212,0,2192
7213,185,2258
7214,339,2319
7215,435,2354
7216,541,2349
7217,640,2410
7218,751,2435
7219,815,2431
7220,865,2417
7221,943,2443
7222,958,2437
7223,959,2447
7224,961,2416
7225,967,2451
7226,1008,2416
7227,1035,2475
7228,1036,2499
7229,1049,2485
7230,1009,2426
7231,976,2474
7232,903,2421
7233,859,2477
7234,806,2418
7235,706,2461
7236,656,2415
7237,533,2433
7238,388,2384
7239,393,2448
7240,448,2380
7241,495,2469
7242,531,2368
7243,739,2430
7244,843,2379
7245,847,2432
7246,897,2396
7247,922,2434
7248,944,2379
7249,951,2432
7250,975,2393
7251,998,2448
7252,1030,2387
7253,1043,2388
7254,1040,2341
7255,1023,2399
7256,1050,2382
7257,1091,2443
7258,1063,2374
7259,1057,2443
7260,1087,2417
7261,1089,2455
7262,1047,2409
7263,1040,2469
7264,1059,2449
7265,1072,2470
7266,1084,2413
7267,1068,2431
7268,1061,2386
7269,1054,2427
7270,1008,2370
7271,1008,2382
7272,1035,2422
7273,1055,2428
7274,1080,2386
7275,1125,2435
7276,1133,2431
7277,1149,2403
7278,1190,2432
7279,1181,2435
7280,1172,2443
7281,1177,2444
7282,1193,2447
7283,1183,2409
7284,1211,2407
7285,1258,2393
7286,1266,2436
7287,1302,2416
7288,1326,2391
7289,1323,2381
7290,1257,2417
7291,1259,2404
7292,1264,2422
7293,1285,2358
7294,1267,2343
7295,1250,2367
7296,1257,2469
7297,1258,2438
7298,1266,2467
7299,1273,2469
7300,1260,2512
7301,1235,2441
7302,1241,2439
7303,1235,2368
7304,1245,2434
7305,1220,2349
7306,1198,2387
7307,1207,2368
7308,1211,2432
7309,1238,2384
7310,1281,2421
7311,1258,2391
7312,1273,2390
7313,1275,2358
7314,1282,2421
7315,1297,2343
7316,1299,2450
7317,1305,2391
7318,1308,2423
7319,1302,2397
7320,1301,2465
7321,1305,2382
7322,1305,2443
7323,1301,2413
7324,1300,2479
7325,1280,2431
7326,1242,2466
7327,1260,2416
7328,1230,2470
7329,1185,2419
7330,1168,2439
7331,1168,2395
7332,1156,2439
7333,1142,2403
7334,1173,2441
7335,1172,2433
7336,1134,2465
7337,1122,2394
7338,1102,2457
7339,1125,2428
7340,1130,2474
7341,1179,2473
7342,1199,2467
7343,1178,2386
7344,1182,2421
7345,1193,2433
7346,1178,2432
7347,1104,2401
7348,1136,2418
7349,1154,2419
7350,1146,2422
7351,1145,2462
7352,1158,2448
7353,1168,2451
7354,1166,2450
7355,1152,2431
7356,1146,2413
7357,1166,2418
7358,1168,2415
7359,1161,2411
7360,1145,2411
7361,1105,2417
7362,991,2368
7363,938,2385
7364,890,2381
7365,907,2431
7366,901,2379
7367,696,2448
7368,447,2449
7369,305,2483
7370,55,2448
7371,4,2496
7372,64,2406
7373,0,2431
7374,0,2401
7375,0,2421
7376,0,2372
7377,0,2367
7378,0,2288
7379,0,2305
7380,0,2270
7381,0,2310
7382,0,2223
7383,0,2271
7384,0,2192
7385,0,2173
7386,0,2123
7387,0,2075
7388,0,2014
7389,0,2032
7390,0,2047
7391,0,2139
7392,0,2163
7393,0,2223
7394,0,2211
7395,0,2284
7396,0,2253
7397,0,2311
7398,0,2287
7399,0,2343
7400,0,2329
7401,0,2372
7402,23,2371
7403,108,2429
7404,134,2427
7405,186,2467
7406,319,2457
7407,408,2507
7408,521,2514
7409,563,2550
7410,624,2535
7411,733,2559
7412,791,2550
7413,841,2559
7414,854,2551
7415,883,2543
7416,879,2523
7417,914,2541
7418,942,2553
7419,976,2545
7420,1005,2549
7421,1018,2547
7422,1014,2559
7423,1059,2527
7424,1074,2559
7425,1105,2567
7426,1200,2591
7427,1242,2624
7428,1243,2603
7429,1255,2537
7430,1295,2577
7431,1401,2531
7432,1454,2515
7433,1599,2522
7434,1915,2526
7435,2188,2549
7436,2335,2559
7437,2448,2579
7438,2518,2658
7439,2555,2573
7440,2641,2634
7441,2702,2587
7442,2792,2626
7443,2922,2710
7444,2864,2690
7445,2899,2621
7446,2931,2746
7447,2963,2758
7448,2976,2819
7449,2989,2772
7450,2986,2895
7451,2979,2896
7452,2982,2995
7453,2991,2901
7454,2981,2800
7455,2977,2704
7456,2986,2773
7457,2991,2672
7458,2978,2770
7459,2992,2843
7460,2995,2795
7461,2987,2654
7462,2977,2832
7463,2962,2754
7464,2953,2731
7465,2955,2667
7466,2939,2765
7467,2925,2672
7468,2899,2863
7469,2889,2759
7470,2880,2627
7471,2845,2529
7472,2829,2586
7473,2819,2573
7474,2805,2576
7475,2784,2613
7476,2762,2624
7477,2697,2526
7478,2577,2496
7479,2448,2483
7480,2320,2659
7481,2193,2576
7482,2037,2386
7483,2006,2226
7484,2031,2314
7485,2034,2317
7486,1995,2383
7487,1946,2225
7488,1790,2353
7489,1625,2405
7490,1490,2382
7491,1330,2354
7492,1155,2351
7493,900,2419
7494,589,2409
7495,511,2403
7496,336,2311
7497,240,2352
7498,112,2320
7499,86,2347
7500,10,2369
7501,0,2363
7502,0,2313
7503,0,2335
7504,0,2287
7505,0,2273
7506,0,2279
7507,33,2544
7508,47,2607
7509,77,2778
7510,68,2917
7511,29,2942
7512,0,2887
7513,0,2960
7514,0,2869
7515,0,2944
7516,0,2819
7517,0,2814
7518,0,2775
7519,0,2818
7520,0,2815
7521,0,2883
7522,0,2789
7523,0,2798
7524,0,2669
7525,0,2677
7526,0,2618
7527,0,2635
7528,0,2544
7529,0,2589
7530,0,2498
7531,0,2463
7532,0,2368
7533,0,2384
7534,0,2303
7535,0,2310
7536,0,2240
7537,0,2261
7538,0,2199
7539,0,2239
7540,0,2223
7541,0,2222
7542,0,2176
7543,0,2190
7544,0,2206
7545,0,2218
7546,0,2219
7547,0,2281
7548,391,2269
7549,1318,2319
7550,1712,2401
7551,1899,2493
7552,2128,2512
7553,2315,2592
7554,2557,2608
7555,2626,2679
7556,2687,2822
7557,2649,2868
7558,2635,3061
7559,2672,3081
7560,2689,3184
7561,2675,3233
7562,2683,3341
7563,2654,3191
7564,2583,3430
7565,2608,3331
7566,2650,3280
7567,2645,3347
7568,2625,3263
7569,2638,3041
7570,2623,3106
7571,2640,2999
7572,2704,2918
7573,2768,2830
7574,2807,2906
7575,2831,2847
7576,2859,2843
7577,2864,2819
7578,2861,2966
7579,2879,2846
7580,2882,2880
7581,2864,2761
7582,2876,2799
7583,2880,2717
7584,2864,2834
7585,2827,2738
7586,2786,2814
7587,2755,2729
7588,2727,2781
7589,2711,2725
7590,2671,2767
7591,2591,2709
7592,2496,2787
7593,2438,2683
7594,2351,2683
7595,2219,2636
7596,1985,2693
7597,1679,2688
7598,1300,2783
7599,860,2747
7600,441,2714
7601,0,2642
7602,0,2559
7603,0,2374
7604,0,2243
7605,0,2103
7606,0,1946
7607,0,1792
7608,0,1732
7609,0,1695
7610,0,1664
7611,0,1613
7612,0,1639
7613,0,1614
7614,0,1642
7615,0,1616
7616,0,1649
7617,0,1621
7618,0,1618
7619,0,1627
7620,0,1649
7621,0,1624
7622,0,1600
7623,0,1600
7624,0,1611
7625,0,1607
7626,0,1612
7627,0,1614
7628,0,1586
7629,0,1616
7630,0,1631
7631,0,1600
7632,0,1619
7633,0,1616
7634,0,1616
7635,0,1600
7636,0,1647
7637,0,1633
7638,0,1627
7639,0,1664
7640,0,1648
7641,0,1644
7642,0,1611
7643,0,1645
7644,0,1627
7645,0,1627
7646,0,1603
7647,0,1630
7648,0,1683
7649,0,1776
7650,11,2000
7651,362,2194
7652,848,2270
7653,1338,2439
7654,1716,2526
7655,1829,2621
7656,1921,2608
7657,2096,2735
7658,2198,2713
7659,2237,2763
7660,2285,2709
7661,2345,2790
7662,2406,2714
7663,2431,2766
7664,2441,2725
7665,2431,2771
7666,2437,2705
7667,2426,2720
7668,2414,2695
7669,2370,2689
7670,2406,2613
7671,2425,2716
7672,2438,2604
7673,2448,2638
7674,2448,2546
7675,2427,2554
7676,2415,2496
7677,2398,2514
7678,2393,2491
7679,2375,2499
7680,2379,2434
7681,2395,2473
7682,2384,2480
7683,2391,2569
7684,2397,2482
7685,2390,2540
7686,2384,2535
7687,2383,2546
7688,2397,2491
7689,2396,2521
7690,2410,2502
7691,2419,2438
7692,2439,2477
7693,2438,2463
7694,2450,2426
7695,2454,2453
7696,2442,2432
7697,2398,2464
7698,2381,2455
7699,2365,2439
7700,2370,2423
7701,2363,2415
7702,2353,2423
7703,2337,2412
7704,2339,2399
7705,2329,2391
7706,2331,2387
7707,2323,2368
7708,2293,2399
7709,2225,2416
7710,2173,2415
7711,2181,2366
7712,2166,2383
7713,2173,2341
7714,2162,2371
7715,2179,2373
7716,2183,2353
7717,2197,2366
7718,2195,2359
7719,2231,2352
7720,2234,2437
7721,2251,2385
7722,2270,2441
7723,2288,2452
7724,2349,2421
7725,2395,2352
7726,2435,2410
7727,2445,2299
7728,2455,2399
7729,2439,2362
7730,2448,2392
7731,2453,2381
7732,2459,2403
7733,2431,2342
7734,2423,2400
7735,2402,2341
7736,2322,2375
7737,2091,2341
7738,1687,2448
7739,1216,2384
7740,928,2465
7741,542,2414
7742,268,2450
7743,62,2370
7744,67,2372
7745,40,2279
7746,16,2275
7747,16,2206
7748,0,2208
7749,0,2162
7750,0,2223
7751,0,2144
7752,0,2146
7753,0,2109
7754,0,2146
7755,0,2060
7756,0,2060
7757,0,2016
7758,0,1975
7759,0,1952
7760,0,1972
7761,0,1927
7762,0,1963
7763,0,1940
7764,0,1963
7765,0,1945
7766,0,1968
7767,0,1981
7768,0,1942
7769,0,1897
7770,0,1890
7771,0,1835
7772,0,1813
7773,0,1789
7774,0,1825
7775,0,1811
7776,0,1838
7777,0,1834
7778,0,1867
7779,0,1858
7780,0,1844
7781,0,1870
7782,0,1873
7783,0,1865
7784,0,1875
7785,0,1910
7786,0,1950
7787,0,2006
7788,0,2045
7789,0,2127
7790,174,2140
7791,235,2250
7792,276,2263
7793,418,2304
7794,368,2306
7795,368,2361
7796,347,2331
7797,346,2390
7798,395,2382
7799,454,2417
7800,530,2391
7801,643,2463
7802,680,2419
7803,683,2460
7804,701,2416
7805,679,2448
7806,661,2429
7807,639,2447
7808,630,2384
7809,627,2449
7810,622,2407
7811,598,2439
7812,558,2368
7813,574,2432
7814,583,2375
7815,602,2392
7816,646,2391
7817,659,2437
7818,701,2400
7819,766,2483
7820,806,2439
7821,795,2493
7822,796,2470
7823,784,2535
7824,786,2486
7825,790,2576
7826,799,2537
7827,771,2584
7828,783,2525
7829,784,2567
7830,784,2511
7831,767,2543
7832,784,2507
7833,784,2537
7834,784,2471
7835,715,2503
7836,627,2492
7837,612,2545
7838,654,2524
7839,688,2581
7840,691,2575
7841,729,2608
7842,723,2573
7843,742,2604
7844,742,2612
7845,709,2627
7846,682,2637
7847,607,2659
7848,576,2640
7849,499,2642
7850,479,2655
7851,417,2655
7852,528,2674
7853,613,2663
7854,637,2662
7855,653,2646
7856,677,2658
7857,661,2643
7858,632,2673
7859,585,2672
7860,494,2690
7861,464,2663
7862,482,2683
7863,619,2658
7864,635,2669
7865,610,2649
7866,579,2682
7867,455,2666
7868,368,2687
7869,345,2636
7870,336,2686
7871,319,2626
7872,326,2656
7873,310,2591
7874,266,2617
7875,222,2586
7876,103,2603
7877,17,2509
7878,0,2477
7879,0,2402
7880,0,2384
7881,0,2317
7882,0,2305
7883,0,2243
7884,0,2250
7885,0,2162
7886,0,2118
7887,0,2055
7888,0,2029
7889,0,1945
7890,0,1937
7891,0,1880
7892,0,1888
7893,0,1830
7894,0,1810
7895,0,1782
7896,0,1796
7897,0,1781
7898,0,1818
7899,0,1815
7900,0,1840
7901,0,1827
7902,0,1864
7903,0,1836
7904,0,1884
7905,0,1901
7906,0,1961
7907,0,1967
7908,0,2067
7909,0,2073
7910,0,2094
7911,0,2096
7912,16,2204
7913,83,2187
7914,171,2245
7915,343,2321
7916,477,2432
7917,586,2462
7918,642,2541
7919,731,2576
7920,850,2609
7921,925,2657
7922,1002,2667
7923,1199,2687
7924,1241,2729
7925,1260,2733
7926,1280,2719
7927,1284,2704
7928,1283,2704
7929,1298,2726
7930,1273,2706
7931,1286,2730
7932,1278,2701
7933,1313,2710
7934,1313,2708
7935,1313,2720
7936,1313,2700
7937,1317,2702
7938,1327,2647
7939,1307,2678
7940,1313,2683
7941,1315,2704
7942,1311,2652
7943,1309,2721
7944,1369,2672
7945,1397,2700
7946,1415,2667
7947,1370,2711
7948,1347,2661
7949,1350,2706
7950,1360,2641
7951,1360,2679
7952,1377,2611
7953,1376,2679
7954,1382,2615
7955,1392,2662
7956,1402,2622
7957,1382,2683
7958,1387,2624
7959,1381,2657
7960,1369,2615
7961,1375,2679
7962,1375,2619
7963,1376,2695
7964,1346,2608
7965,1305,2667
7966,1282,2630
7967,1254,2703
7968,1196,2661
7969,1179,2690
7970,1149,2626
7971,1008,2701
7972,944,2640
7973,877,2665
7974,601,2611
7975,345,2685
7976,116,2576
7977,0,2551
7978,0,2443
7979,0,2387
7980,0,2266
7981,0,2263
7982,0,2130
7983,0,2086
7984,0,1987
7985,0,1985
7986,0,1917
7987,0,1923
7988,0,1872
7989,0,1867
7990,0,1822
7991,0,1835
7992,0,1776
7993,0,1779
7994,0,1751
7995,0,1745
7996,0,1701
7997,0,1723
7998,0,1713
7999,0,1744
8000,0,1753
8001,0,1790
8002,0,1805
8003,0,1863
8004,0,1881
8005,0,1903
8006,0,1931
8007,0,1933
8008,0,1953
8009,0,1971
8010,0,2000
8011,0,2015
8012,0,2042
8013,0,2071
8014,0,2116
8015,144,2144
8016,160,2187
8017,161,2193
8018,183,2256
8019,362,2275
8020,432,2385
8021,496,2416
8022,758,2477
8023,956,2471
8024,976,2525
8025,1097,2501
8026,1136,2591
8027,1178,2503
8028,1271,2592
8029,1303,2577
8030,1336,2640
8031,1402,2576
8032,1392,2635
8033,1361,2607
8034,1323,2661
8035,1316,2613
8036,1232,2653
8037,1200,2593
8038,1203,2647
8039,1217,2611
8040,1238,2665
8041,1239,2627
8042,1327,2670
8043,1333,2602
8044,1298,2654
8045,1230,2607
8046,1206,2655
8047,1215,2595
8048,1229,2684
8049,1292,2614
8050,1280,2706
8051,1411,2608
8052,1453,2685
8053,1488,2650
8054,1503,2713
8055,1473,2658
8056,1478,2670
8057,1488,2625
8058,1474,2691
8059,1476,2661
8060,1479,2702
8061,1493,2641
8062,1486,2679
8063,1587,2643
8064,1520,2682
8065,1527,2644
8066,1534,2714
8067,1550,2703
8068,1527,2661
8069,1515,2635
8070,1513,2669
8071,1488,2630
8072,1481,2623
8073,1408,2652
8074,1476,2689
8075,1503,2659
8076,1518,2672
8077,1520,2678
8078,1523,2661
8079,1518,2678
8080,1424,2688
8081,1279,2681
8082,1273,2677
8083,1215,2691
8084,1136,2640
8085,1126,2670
8086,1074,2655
8087,907,2697
8088,576,2650
8089,487,2667
8090,479,2652
8091,237,2641
8092,109,2589
8093,110,2559
8094,83,2502
8095,37,2498
8096,50,2451
8097,25,2467
8098,0,2417
8099,0,2413
8100,0,2261
8101,0,2211
8102,0,2126
8103,0,2057
8104,0,1968
8105,0,1949
8106,0,1870
8107,0,1826
8108,0,1787
8109,0,1805
8110,0,1776
8111,0,1844
8112,0,1843
8113,0,1908
8114,0,1936
8115,0,2013
8116,0,2003
8117,0,2075
8118,0,2046
8119,0,2064
8120,0,2021
8121,0,2103
8122,372,2158
8123,803,2320
8124,1071,2367
8125,1172,2478
8126,1296,2541
8127,1466,2609
8128,1555,2591
8129,1579,2675
8130,1647,2661
8131,1776,2704
8132,1744,2642
8133,1755,2705
8134,1803,2627
8135,1889,2635
8136,1937,2633
8137,2032,2661
8138,2167,2577
8139,2191,2623
8140,2189,2632
8141,2173,2624
8142,2213,2611
8143,2253,2743
8144,2319,2716
8145,2419,2723
8146,2520,2682
8147,2518,2666
8148,2480,2603
8149,2486,2572
8150,2519,2590
8151,2534,2538
8152,2554,2534
8153,2594,2499
8154,2672,2512
8155,2735,2544
8156,2721,2581
8157,2735,2640
8158,2766,2662
8159,2771,2653
8160,2791,2705
8161,2768,2654
8162,2752,2695
8163,2752,2658
8164,2827,2723
8165,2878,2675
8166,2891,2703
8167,2896,2660
8168,2894,2675
8169,2879,2663
8170,2878,2656
8171,2895,2599
8172,2910,2640
8173,2907,2675
8174,2955,2635
8175,2959,2665
8176,2971,2693
8177,2992,2640
8178,2999,2698
8179,3008,2651
8180,3005,2688
8181,3003,2645
8182,3023,2725
8183,3029,2705
8184,3038,2756
8185,3058,2723
8186,3027,2855
8187,3024,2823
8188,3011,2973
8189,3023,2884
8190,3039,2803
8191,3017,2665
8192,3003,2754
8193,3041,2608
8194,3061,2691
8195,3083,2671
8196,3095,2730
8197,3091,2864
8198,3093,2867
8199,3095,2909
8200,3089,2880
8201,3037,2682
8202,3024,2695
8203,2991,2576
8204,2992,2539
8205,2987,2430
8206,2986,2506
8207,2987,2557
8208,2983,2609
8209,2989,2550
8210,2985,2559
8211,2992,2596
8212,3012,2701
8213,3014,2609
8214,3017,2627
8215,3031,2574
8216,3044,2607
8217,3046,2548
8218,3053,2558
8219,3055,2550
8220,3046,2556
8221,3029,2541
8222,3029,2571
8223,3024,2597
8224,3024,2640
8225,3027,2582
8226,3021,2521
8227,3032,2483
8228,3023,2527
8229,3045,2593
8230,3055,2510
8231,3077,2559
8232,3056,2727
8233,3057,2672
8234,3061,2637
8235,3062,2640
8236,3063,2570
8237,3054,2597
8238,3040,2599
8239,3014,2543
8240,2975,2549
8241,2950,2491
8242,2928,2672
8243,2865,2641
8244,2789,2639
8245,2704,2702
8246,2619,2639
8247,2569,2686
8248,2401,2638
8249,2179,2663
8250,1904,2612
8251,1533,2646
8252,1050,2638
8253,752,2672
8254,517,2651
8255,363,2707
8256,279,2640
8257,142,2672
8258,69,2576
8259,0,2575
8260,0,2509
8261,0,2482
8262,34,2388
8263,0,2381
8264,0,2263
8265,0,2154
8266,0,1993
8267,0,1891
8268,0,1776
8269,0,1721
8270,0,1677
8271,0,1653
8272,0,1620
8273,0,1619
8274,0,1598
8275,0,1575
8276,0,1573
